"Plot Title: dl3"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20892125, SEN S/N: 20892125)","Intensity, Lux (LGR S/N: 20892125, SEN S/N: 20892125)","End Of File (LGR S/N: 20892125)"
589,10/02/23 23:00:00,18.426,0.0,
590,10/02/23 23:15:00,18.806,0.0,
591,10/02/23 23:30:00,18.521,0.0,
592,10/02/23 23:45:00,18.331,0.0,
593,10/03/23 00:00:00,18.045,0.0,
594,10/03/23 00:15:00,17.950,0.0,
595,10/03/23 00:30:00,17.855,0.0,
596,10/03/23 00:45:00,17.665,0.0,
597,10/03/23 01:00:00,17.379,0.0,
598,10/03/23 01:15:00,17.189,0.0,
599,10/03/23 01:30:00,17.094,0.0,
600,10/03/23 01:45:00,17.094,0.0,
601,10/03/23 02:00:00,16.999,0.0,
602,10/03/23 02:15:00,16.903,0.0,
603,10/03/23 02:30:00,16.808,0.0,
604,10/03/23 02:45:00,16.713,0.0,
605,10/03/23 03:00:00,16.523,0.0,
606,10/03/23 03:15:00,16.427,0.0,
607,10/03/23 03:30:00,16.618,0.0,
608,10/03/23 03:45:00,16.618,0.0,
609,10/03/23 04:00:00,16.427,0.0,
610,10/03/23 04:15:00,16.332,0.0,
611,10/03/23 04:30:00,16.237,0.0,
612,10/03/23 04:45:00,16.046,0.0,
613,10/03/23 05:00:00,15.951,0.0,
614,10/03/23 05:15:00,15.855,0.0,
615,10/03/23 05:30:00,15.855,0.0,
616,10/03/23 05:45:00,15.951,0.0,
617,10/03/23 06:00:00,15.760,0.0,
618,10/03/23 06:15:00,15.760,0.0,
619,10/03/23 06:30:00,15.855,0.0,
620,10/03/23 06:45:00,15.951,0.0,
621,10/03/23 07:00:00,15.951,0.0,
622,10/03/23 07:15:00,16.046,0.0,
623,10/03/23 07:30:00,16.046,53.8,
624,10/03/23 07:45:00,16.046,312.2,
625,10/03/23 08:00:00,16.046,710.4,
626,10/03/23 08:15:00,16.237,1044.1,
627,10/03/23 08:30:00,16.903,1377.8,
628,10/03/23 08:45:00,17.475,1980.6,
629,10/03/23 09:00:00,17.950,1808.3,
630,10/03/23 09:15:00,18.426,2066.7,
631,10/03/23 09:30:00,18.996,1980.6,
632,10/03/23 09:45:00,19.567,2238.9,
633,10/03/23 10:00:00,20.424,3100.0,
634,10/03/23 10:15:00,21.282,5338.9,
635,10/03/23 10:30:00,22.046,4133.4,
636,10/03/23 10:45:00,22.908,2927.8,
637,10/03/23 11:00:00,22.525,5166.7,
638,10/03/23 11:15:00,24.062,5166.7,
639,10/03/23 11:30:00,24.448,5166.7,
640,10/03/23 11:45:00,24.835,5511.1,
641,10/03/23 12:00:00,30.356,18600.1,
642,10/03/23 12:15:00,35.971,18600.1,
643,10/03/23 12:30:00,31.268,7577.8,
644,10/03/23 12:45:00,26.683,8266.7,
645,10/03/23 13:00:00,30.356,9300.1,
646,10/03/23 13:15:00,26.097,871.9,
647,10/03/23 13:30:00,25.610,5511.1,
648,10/03/23 13:45:00,26.097,3616.7,
649,10/03/23 14:00:00,25.513,3272.2,
650,10/03/23 14:15:00,25.319,3444.5,
651,10/03/23 14:30:00,25.513,3100.0,
652,10/03/23 14:45:00,25.708,3272.2,
653,10/03/23 15:00:00,25.708,3272.2,
654,10/03/23 15:15:00,25.902,3272.2,
655,10/03/23 15:30:00,26.488,3616.7,
656,10/03/23 15:45:00,26.292,5166.7,
657,10/03/23 16:00:00,27.173,8266.7,
658,10/03/23 16:15:00,27.961,10333.4,
659,10/03/23 16:30:00,30.154,3961.1,
660,10/03/23 16:45:00,27.173,2927.8,
661,10/03/23 17:00:00,26.488,3961.1,
662,10/03/23 17:15:00,25.902,3100.0,
663,10/03/23 17:30:00,26.000,2152.8,
664,10/03/23 17:45:00,25.416,3616.7,
665,10/03/23 18:00:00,25.513,1722.2,
666,10/03/23 18:15:00,24.931,1377.8,
667,10/03/23 18:30:00,24.448,1097.9,
668,10/03/23 18:45:00,24.255,667.4,
669,10/03/23 19:00:00,23.388,279.9,
670,10/03/23 19:15:00,22.812,86.1,
671,10/03/23 19:30:00,22.333,0.0,
672,10/03/23 19:45:00,21.855,0.0,
673,10/03/23 20:00:00,21.473,0.0,
674,10/03/23 20:15:00,21.187,0.0,
675,10/03/23 20:30:00,20.805,0.0,
676,10/03/23 20:45:00,20.424,0.0,
677,10/03/23 21:00:00,20.138,0.0,
678,10/03/23 21:15:00,19.948,0.0,
679,10/03/23 21:30:00,19.853,0.0,
680,10/03/23 21:45:00,19.567,0.0,
681,10/03/23 22:00:00,19.377,0.0,
682,10/03/23 22:15:00,19.092,0.0,
683,10/03/23 22:30:00,18.996,0.0,
684,10/03/23 22:45:00,18.901,0.0,
685,10/03/23 23:00:00,18.901,0.0,
686,10/03/23 23:15:00,18.806,0.0,
687,10/03/23 23:30:00,18.616,0.0,
688,10/03/23 23:45:00,18.521,0.0,
689,10/04/23 00:00:00,18.331,0.0,
690,10/04/23 00:15:00,18.236,0.0,
691,10/04/23 00:30:00,18.140,0.0,
692,10/04/23 00:45:00,18.140,0.0,
693,10/04/23 01:00:00,18.045,0.0,
694,10/04/23 01:15:00,17.855,0.0,
695,10/04/23 01:30:00,18.045,0.0,
696,10/04/23 01:45:00,18.140,0.0,
697,10/04/23 02:00:00,18.331,0.0,
698,10/04/23 02:15:00,18.331,0.0,
699,10/04/23 02:30:00,18.236,0.0,
700,10/04/23 02:45:00,18.045,0.0,
701,10/04/23 03:00:00,17.760,0.0,
702,10/04/23 03:15:00,17.475,0.0,
703,10/04/23 03:30:00,17.284,0.0,
704,10/04/23 03:45:00,17.094,0.0,
705,10/04/23 04:00:00,16.903,0.0,
706,10/04/23 04:15:00,16.903,0.0,
707,10/04/23 04:30:00,16.808,0.0,
708,10/04/23 04:45:00,16.618,0.0,
709,10/04/23 05:00:00,16.523,0.0,
710,10/04/23 05:15:00,16.427,0.0,
711,10/04/23 05:30:00,16.237,0.0,
712,10/04/23 05:45:00,16.237,0.0,
713,10/04/23 06:00:00,16.237,0.0,
714,10/04/23 06:15:00,16.141,0.0,
715,10/04/23 06:30:00,16.046,0.0,
716,10/04/23 06:45:00,16.046,0.0,
717,10/04/23 07:00:00,15.855,0.0,
718,10/04/23 07:15:00,15.760,0.0,
719,10/04/23 07:30:00,15.760,43.1,
720,10/04/23 07:45:00,15.855,258.3,
721,10/04/23 08:00:00,16.046,645.8,
722,10/04/23 08:15:00,16.427,1001.0,
723,10/04/23 08:30:00,16.999,1334.7,
724,10/04/23 08:45:00,17.665,1808.3,
725,10/04/23 09:00:00,18.140,1636.1,
726,10/04/23 09:15:00,18.616,1980.6,
727,10/04/23 09:30:00,19.282,1980.6,
728,10/04/23 09:45:00,19.948,2152.8,
729,10/04/23 10:00:00,21.569,2927.8,
730,10/04/23 10:15:00,21.855,4994.5,
731,10/04/23 10:30:00,22.333,3616.7,
732,10/04/23 10:45:00,23.196,2927.8,
733,10/04/23 11:00:00,23.100,5511.1,
734,10/04/23 11:15:00,23.869,4650.0,
735,10/04/23 11:30:00,24.835,9300.1,
736,10/04/23 11:45:00,25.416,5166.7,
737,10/04/23 12:00:00,31.472,19977.9,
738,10/04/23 12:15:00,34.903,18600.1,
739,10/04/23 12:30:00,30.457,7233.4,
740,10/04/23 12:45:00,27.961,9300.1,
741,10/04/23 13:00:00,26.977,8266.7,
742,10/04/23 13:15:00,26.097,1894.5,
743,10/04/23 13:30:00,25.805,5166.7,
744,10/04/23 13:45:00,26.390,4477.8,
745,10/04/23 14:00:00,26.000,3444.5,
746,10/04/23 14:15:00,26.000,4133.4,
747,10/04/23 14:30:00,26.292,4305.6,
748,10/04/23 14:45:00,26.879,4994.5,
749,10/04/23 15:00:00,26.683,2152.8,
750,10/04/23 15:15:00,26.488,4650.0,
751,10/04/23 15:30:00,26.683,4994.5,
752,10/04/23 15:45:00,27.468,6200.0,
753,10/04/23 16:00:00,27.961,8266.7,
754,10/04/23 16:15:00,27.567,10677.8,
755,10/04/23 16:30:00,28.456,5511.1,
756,10/04/23 16:45:00,27.272,3616.7,
757,10/04/23 17:00:00,26.390,2927.8,
758,10/04/23 17:15:00,25.805,1980.6,
759,10/04/23 17:30:00,25.416,1894.5,
760,10/04/23 17:45:00,25.222,2066.7,
761,10/04/23 18:00:00,25.125,2066.7,
762,10/04/23 18:15:00,24.835,968.8,
763,10/04/23 18:30:00,23.196,645.8,
764,10/04/23 18:45:00,21.187,409.0,
765,10/04/23 19:00:00,21.091,183.0,
766,10/04/23 19:15:00,21.091,21.5,
767,10/04/23 19:30:00,20.901,0.0,
768,10/04/23 19:45:00,20.805,0.0,
769,10/04/23 20:00:00,20.805,0.0,
770,10/04/23 20:15:00,20.615,0.0,
771,10/04/23 20:30:00,20.519,0.0,
772,10/04/23 20:45:00,20.424,0.0,
773,10/04/23 21:00:00,20.234,0.0,
774,10/04/23 21:15:00,20.043,0.0,
775,10/04/23 21:30:00,19.853,0.0,
776,10/04/23 21:45:00,19.758,0.0,
777,10/04/23 22:00:00,19.662,0.0,
778,10/04/23 22:15:00,19.567,0.0,
779,10/04/23 22:30:00,19.567,0.0,
780,10/04/23 22:45:00,19.567,0.0,
781,10/04/23 23:00:00,19.472,0.0,
782,10/04/23 23:15:00,19.282,0.0,
783,10/04/23 23:30:00,19.282,0.0,
784,10/04/23 23:45:00,19.187,0.0,
785,10/05/23 00:00:00,19.092,0.0,
786,10/05/23 00:15:00,18.996,0.0,
787,10/05/23 00:30:00,18.901,0.0,
788,10/05/23 00:45:00,18.806,0.0,
789,10/05/23 01:00:00,18.616,0.0,
790,10/05/23 01:15:00,18.426,0.0,
791,10/05/23 01:30:00,18.140,0.0,
792,10/05/23 01:45:00,17.950,0.0,
793,10/05/23 02:00:00,17.950,0.0,
794,10/05/23 02:15:00,17.950,0.0,
795,10/05/23 02:30:00,17.855,0.0,
796,10/05/23 02:45:00,18.140,0.0,
797,10/05/23 03:00:00,18.331,0.0,
798,10/05/23 03:15:00,18.236,0.0,
799,10/05/23 03:30:00,18.045,0.0,
800,10/05/23 03:45:00,17.855,0.0,
801,10/05/23 04:00:00,17.760,0.0,
802,10/05/23 04:15:00,17.760,0.0,
803,10/05/23 04:30:00,17.760,0.0,
804,10/05/23 04:45:00,17.570,0.0,
805,10/05/23 05:00:00,17.475,0.0,
806,10/05/23 05:15:00,17.379,0.0,
807,10/05/23 05:30:00,17.284,0.0,
808,10/05/23 05:45:00,17.094,0.0,
809,10/05/23 06:00:00,16.808,0.0,
810,10/05/23 06:15:00,16.618,0.0,
811,10/05/23 06:30:00,16.523,0.0,
812,10/05/23 06:45:00,16.332,0.0,
813,10/05/23 07:00:00,16.237,0.0,
814,10/05/23 07:15:00,16.141,0.0,
815,10/05/23 07:30:00,16.046,107.6,
816,10/05/23 07:45:00,16.046,387.5,
817,10/05/23 08:00:00,16.141,785.8,
818,10/05/23 08:15:00,16.523,1130.2,
819,10/05/23 08:30:00,16.999,1636.1,
820,10/05/23 08:45:00,17.665,2238.9,
821,10/05/23 09:00:00,18.140,2152.8,
822,10/05/23 09:15:00,18.711,2497.2,
823,10/05/23 09:30:00,19.377,2755.6,
824,10/05/23 09:45:00,19.948,2755.6,
825,10/05/23 10:00:00,20.805,2755.6,
826,10/05/23 10:15:00,21.091,4305.6,
827,10/05/23 10:30:00,21.473,4133.4,
828,10/05/23 10:45:00,21.951,3616.7,
829,10/05/23 11:00:00,22.333,5166.7,
830,10/05/23 11:15:00,23.292,5511.1,
831,10/05/23 11:30:00,24.448,6200.0,
832,10/05/23 11:45:00,24.351,7577.8,
833,10/05/23 12:00:00,30.558,11022.3,
834,10/05/23 12:15:00,31.778,17911.2,
835,10/05/23 12:30:00,27.075,7233.4,
836,10/05/23 12:45:00,27.075,9300.1,
837,10/05/23 13:00:00,26.977,8266.7,
838,10/05/23 13:15:00,26.000,4650.0,
839,10/05/23 13:30:00,25.125,5166.7,
840,10/05/23 13:45:00,24.931,4133.4,
841,10/05/23 14:00:00,24.931,4477.8,
842,10/05/23 14:15:00,25.028,3616.7,
843,10/05/23 14:30:00,24.931,3616.7,
844,10/05/23 14:45:00,25.028,4133.4,
845,10/05/23 15:00:00,25.125,4822.3,
846,10/05/23 15:15:00,25.319,4305.6,
847,10/05/23 15:30:00,25.319,3961.1,
848,10/05/23 15:45:00,25.222,4305.6,
849,10/05/23 16:00:00,25.902,6544.5,
850,10/05/23 16:15:00,26.390,9644.5,
851,10/05/23 16:30:00,26.292,4477.8,
852,10/05/23 16:45:00,25.805,3616.7,
853,10/05/23 17:00:00,25.416,3788.9,
854,10/05/23 17:15:00,25.125,2755.6,
855,10/05/23 17:30:00,24.641,2238.9,
856,10/05/23 17:45:00,24.351,2669.5,
857,10/05/23 18:00:00,24.255,1980.6,
858,10/05/23 18:15:00,23.773,1184.0,
859,10/05/23 18:30:00,23.292,828.8,
860,10/05/23 18:45:00,23.004,462.9,
861,10/05/23 19:00:00,22.525,215.3,
862,10/05/23 19:15:00,22.142,21.5,
863,10/05/23 19:30:00,21.951,0.0,
864,10/05/23 19:45:00,21.855,0.0,
865,10/05/23 20:00:00,21.282,0.0,
866,10/05/23 20:15:00,21.091,0.0,
867,10/05/23 20:30:00,20.901,0.0,
868,10/05/23 20:45:00,20.615,0.0,
869,10/05/23 21:00:00,20.519,0.0,
870,10/05/23 21:15:00,20.424,0.0,
871,10/05/23 21:30:00,20.424,0.0,
872,10/05/23 21:45:00,20.234,0.0,
873,10/05/23 22:00:00,20.138,0.0,
874,10/05/23 22:15:00,20.138,0.0,
875,10/05/23 22:30:00,20.138,0.0,
876,10/05/23 22:45:00,20.138,0.0,
877,10/05/23 23:00:00,20.234,0.0,
878,10/05/23 23:15:00,20.424,0.0,
879,10/05/23 23:30:00,20.329,0.0,
880,10/05/23 23:45:00,20.329,0.0,
881,10/06/23 00:00:00,20.043,0.0,
882,10/06/23 00:15:00,20.043,0.0,
883,10/06/23 00:30:00,20.138,0.0,
884,10/06/23 00:45:00,20.138,0.0,
885,10/06/23 01:00:00,19.948,0.0,
886,10/06/23 01:15:00,19.948,0.0,
887,10/06/23 01:30:00,19.853,0.0,
888,10/06/23 01:45:00,19.853,0.0,
889,10/06/23 02:00:00,19.662,0.0,
890,10/06/23 02:15:00,19.662,0.0,
891,10/06/23 02:30:00,19.567,0.0,
892,10/06/23 02:45:00,19.472,0.0,
893,10/06/23 03:00:00,19.282,0.0,
894,10/06/23 03:15:00,19.092,0.0,
895,10/06/23 03:30:00,19.092,0.0,
896,10/06/23 03:45:00,19.092,0.0,
897,10/06/23 04:00:00,18.901,0.0,
898,10/06/23 04:15:00,18.996,0.0,
899,10/06/23 04:30:00,18.901,0.0,
900,10/06/23 04:45:00,18.996,0.0,
901,10/06/23 05:00:00,18.996,0.0,
902,10/06/23 05:15:00,18.901,0.0,
903,10/06/23 05:30:00,18.901,0.0,
904,10/06/23 05:45:00,18.901,0.0,
905,10/06/23 06:00:00,18.901,0.0,
906,10/06/23 06:15:00,18.806,0.0,
907,10/06/23 06:30:00,18.901,0.0,
908,10/06/23 06:45:00,18.806,0.0,
909,10/06/23 07:00:00,18.806,0.0,
910,10/06/23 07:15:00,18.711,0.0,
911,10/06/23 07:30:00,18.711,0.0,
912,10/06/23 07:45:00,18.616,43.1,
913,10/06/23 08:00:00,18.616,322.9,
914,10/06/23 08:15:00,18.806,645.8,
915,10/06/23 08:30:00,19.092,914.9,
916,10/06/23 08:45:00,19.377,1334.7,
917,10/06/23 09:00:00,19.662,1550.0,
918,10/06/23 09:15:00,20.043,2927.8,
919,10/06/23 09:30:00,20.901,3616.7,
920,10/06/23 09:45:00,21.855,3788.9,
921,10/06/23 10:00:00,21.855,2927.8,
922,10/06/23 10:15:00,22.238,4305.6,
923,10/06/23 10:30:00,22.621,3788.9,
924,10/06/23 10:45:00,22.812,4650.0,
925,10/06/23 11:00:00,23.581,4650.0,
926,10/06/23 11:15:00,23.773,4994.5,
927,10/06/23 11:30:00,24.158,4822.3,
928,10/06/23 11:45:00,24.062,4822.3,
929,10/06/23 12:00:00,28.853,11711.2,
930,10/06/23 12:15:00,28.357,8266.7,
931,10/06/23 12:30:00,26.781,5166.7,
932,10/06/23 12:45:00,26.097,6200.0,
933,10/06/23 13:00:00,25.513,4994.5,
934,10/06/23 13:15:00,25.319,5166.7,
935,10/06/23 13:30:00,25.513,5166.7,
936,10/06/23 13:45:00,25.125,5166.7,
937,10/06/23 14:00:00,25.513,5511.1,
938,10/06/23 14:15:00,25.513,5338.9,
939,10/06/23 14:30:00,25.125,4822.3,
940,10/06/23 14:45:00,24.545,3788.9,
941,10/06/23 15:00:00,24.255,3444.5,
942,10/06/23 15:15:00,24.158,3961.1,
943,10/06/23 15:30:00,24.351,4650.0,
944,10/06/23 15:45:00,25.416,5166.7,
945,10/06/23 16:00:00,24.931,3100.0,
946,10/06/23 16:15:00,24.351,3616.7,
947,10/06/23 16:30:00,24.738,3788.9,
948,10/06/23 16:45:00,25.125,4822.3,
949,10/06/23 17:00:00,24.931,4305.6,
950,10/06/23 17:15:00,25.319,4650.0,
951,10/06/23 17:30:00,25.319,3961.1,
952,10/06/23 17:45:00,25.319,3272.2,
953,10/06/23 18:00:00,24.738,2066.7,
954,10/06/23 18:15:00,24.062,645.8,
955,10/06/23 18:30:00,23.292,322.9,
956,10/06/23 18:45:00,22.812,53.8,
957,10/06/23 19:00:00,20.519,53.8,
958,10/06/23 19:15:00,19.567,0.0,
959,10/06/23 19:30:00,19.377,0.0,
960,10/06/23 19:45:00,19.377,0.0,
961,10/06/23 20:00:00,19.187,0.0,
962,10/06/23 20:15:00,19.092,0.0,
963,10/06/23 20:30:00,18.996,0.0,
964,10/06/23 20:45:00,18.996,0.0,
965,10/06/23 21:00:00,18.996,0.0,
966,10/06/23 21:15:00,18.996,0.0,
967,10/06/23 21:30:00,18.996,0.0,
968,10/06/23 21:45:00,18.901,0.0,
969,10/06/23 22:00:00,18.806,0.0,
970,10/06/23 22:15:00,18.616,0.0,
971,10/06/23 22:30:00,18.616,0.0,
972,10/06/23 22:45:00,18.521,0.0,
973,10/06/23 23:00:00,18.331,0.0,
974,10/06/23 23:15:00,18.045,0.0,
975,10/06/23 23:30:00,18.045,0.0,
976,10/06/23 23:45:00,18.045,0.0,
977,10/07/23 00:00:00,18.045,0.0,
978,10/07/23 00:15:00,17.855,0.0,
979,10/07/23 00:30:00,17.760,0.0,
980,10/07/23 00:45:00,17.760,0.0,
981,10/07/23 01:00:00,17.760,0.0,
982,10/07/23 01:15:00,17.665,0.0,
983,10/07/23 01:30:00,17.570,0.0,
984,10/07/23 01:45:00,17.475,0.0,
985,10/07/23 02:00:00,17.284,0.0,
986,10/07/23 02:15:00,17.284,0.0,
987,10/07/23 02:30:00,17.189,0.0,
988,10/07/23 02:45:00,17.189,0.0,
989,10/07/23 03:00:00,16.999,0.0,
990,10/07/23 03:15:00,16.903,0.0,
991,10/07/23 03:30:00,16.808,0.0,
992,10/07/23 03:45:00,16.618,0.0,
993,10/07/23 04:00:00,16.523,0.0,
994,10/07/23 04:15:00,16.332,0.0,
995,10/07/23 04:30:00,16.141,0.0,
996,10/07/23 04:45:00,16.046,0.0,
997,10/07/23 05:00:00,15.855,0.0,
998,10/07/23 05:15:00,15.664,0.0,
999,10/07/23 05:30:00,15.378,0.0,
1000,10/07/23 05:45:00,15.187,0.0,
1001,10/07/23 06:00:00,14.996,0.0,
1002,10/07/23 06:15:00,14.709,0.0,
1003,10/07/23 06:30:00,14.325,0.0,
1004,10/07/23 06:45:00,13.942,0.0,
1005,10/07/23 07:00:00,13.654,0.0,
1006,10/07/23 07:15:00,13.365,0.0,
1007,10/07/23 07:30:00,13.173,43.1,
1008,10/07/23 07:45:00,13.076,290.6,
1009,10/07/23 08:00:00,13.076,721.2,
1010,10/07/23 08:15:00,13.076,1033.3,
1011,10/07/23 08:30:00,13.173,1356.3,
1012,10/07/23 08:45:00,13.365,1636.1,
1013,10/07/23 09:00:00,13.461,1808.3,
1014,10/07/23 09:15:00,13.654,1980.6,
1015,10/07/23 09:30:00,13.846,2066.7,
1016,10/07/23 09:45:00,14.134,2238.9,
1017,10/07/23 10:00:00,15.091,4822.3,
1018,10/07/23 10:15:00,15.760,3100.0,
1019,10/07/23 10:30:00,15.951,4133.4,
1020,10/07/23 10:45:00,16.237,3272.2,
1021,10/07/23 11:00:00,16.999,5166.7,
1022,10/07/23 11:15:00,17.379,6200.0,
1023,10/07/23 11:30:00,24.835,10677.8,
1024,10/07/23 11:45:00,19.472,5511.1,
1025,10/07/23 12:00:00,29.552,52355.9,
1026,10/07/23 12:15:00,31.880,33066.9,
1027,10/07/23 12:30:00,24.255,12400.1,
1028,10/07/23 12:45:00,21.760,10333.4,
1029,10/07/23 13:00:00,21.855,12400.1,
1030,10/07/23 13:15:00,20.138,4994.5,
1031,10/07/23 13:30:00,19.377,5166.7,
1032,10/07/23 13:45:00,18.901,3961.1,
1033,10/07/23 14:00:00,18.806,4133.4,
1034,10/07/23 14:15:00,18.996,3616.7,
1035,10/07/23 14:30:00,18.996,3961.1,
1036,10/07/23 14:45:00,19.187,3616.7,
1037,10/07/23 15:00:00,19.092,3616.7,
1038,10/07/23 15:15:00,19.377,3616.7,
1039,10/07/23 15:30:00,19.472,4477.8,
1040,10/07/23 15:45:00,19.567,4305.6,
1041,10/07/23 16:00:00,19.948,6200.0,
1042,10/07/23 16:15:00,23.292,15844.5,
1043,10/07/23 16:30:00,21.664,4477.8,
1044,10/07/23 16:45:00,19.567,3616.7,
1045,10/07/23 17:00:00,18.996,3272.2,
1046,10/07/23 17:15:00,18.996,2927.8,
1047,10/07/23 17:30:00,18.426,2755.6,
1048,10/07/23 17:45:00,18.045,2325.0,
1049,10/07/23 18:00:00,17.760,1808.3,
1050,10/07/23 18:15:00,17.379,1550.0,
1051,10/07/23 18:30:00,16.999,1216.3,
1052,10/07/23 18:45:00,16.618,699.7,
1053,10/07/23 19:00:00,16.046,269.1,
1054,10/07/23 19:15:00,15.569,86.1,
1055,10/07/23 19:30:00,15.187,0.0,
1056,10/07/23 19:45:00,14.613,0.0,
1057,10/07/23 20:00:00,14.517,0.0,
1058,10/07/23 20:15:00,14.134,0.0,
1059,10/07/23 20:30:00,13.846,0.0,
1060,10/07/23 20:45:00,13.942,0.0,
1061,10/07/23 21:00:00,13.846,0.0,
1062,10/07/23 21:15:00,13.558,0.0,
1063,10/07/23 21:30:00,13.461,0.0,
1064,10/07/23 21:45:00,13.269,0.0,
1065,10/07/23 22:00:00,13.173,0.0,
1066,10/07/23 22:15:00,12.883,0.0,
1067,10/07/23 22:30:00,12.787,0.0,
1068,10/07/23 22:45:00,12.594,0.0,
1069,10/07/23 23:00:00,12.497,0.0,
1070,10/07/23 23:15:00,12.497,0.0,
1071,10/07/23 23:30:00,12.401,0.0,
1072,10/07/23 23:45:00,12.304,0.0,
1073,10/08/23 00:00:00,12.110,0.0,
1074,10/08/23 00:15:00,11.819,0.0,
1075,10/08/23 00:30:00,11.625,0.0,
1076,10/08/23 00:45:00,11.431,0.0,
1077,10/08/23 01:00:00,11.236,0.0,
1078,10/08/23 01:15:00,11.139,0.0,
1079,10/08/23 01:30:00,11.041,0.0,
1080,10/08/23 01:45:00,10.944,0.0,
1081,10/08/23 02:00:00,10.748,0.0,
1082,10/08/23 02:15:00,10.651,0.0,
1083,10/08/23 02:30:00,10.553,0.0,
1084,10/08/23 02:45:00,10.357,0.0,
1085,10/08/23 03:00:00,10.357,0.0,
1086,10/08/23 03:15:00,10.161,0.0,
1087,10/08/23 03:30:00,10.063,0.0,
1088,10/08/23 03:45:00,9.965,0.0,
1089,10/08/23 04:00:00,9.866,0.0,
1090,10/08/23 04:15:00,9.669,0.0,
1091,10/08/23 04:30:00,9.472,0.0,
1092,10/08/23 04:45:00,9.373,0.0,
1093,10/08/23 05:00:00,9.176,0.0,
1094,10/08/23 05:15:00,8.879,0.0,
1095,10/08/23 05:30:00,8.779,0.0,
1096,10/08/23 05:45:00,8.779,0.0,
1097,10/08/23 06:00:00,8.680,0.0,
1098,10/08/23 06:15:00,8.581,0.0,
1099,10/08/23 06:30:00,8.382,0.0,
1100,10/08/23 06:45:00,8.182,0.0,
1101,10/08/23 07:00:00,8.082,0.0,
1102,10/08/23 07:15:00,7.983,0.0,
1103,10/08/23 07:30:00,7.983,43.1,
1104,10/08/23 07:45:00,7.983,290.6,
1105,10/08/23 08:00:00,8.282,656.6,
1106,10/08/23 08:15:00,8.680,925.7,
1107,10/08/23 08:30:00,9.176,1237.9,
1108,10/08/23 08:45:00,9.669,1463.9,
1109,10/08/23 09:00:00,10.063,1636.1,
1110,10/08/23 09:15:00,10.455,1722.2,
1111,10/08/23 09:30:00,10.748,3272.2,
1112,10/08/23 09:45:00,11.236,2238.9,
1113,10/08/23 10:00:00,11.819,2927.8,
1114,10/08/23 10:15:00,13.173,2927.8,
1115,10/08/23 10:30:00,13.654,4650.0,
1116,10/08/23 10:45:00,14.325,3444.5,
1117,10/08/23 11:00:00,15.473,4133.4,
1118,10/08/23 11:15:00,15.664,6200.0,
1119,10/08/23 11:30:00,23.388,10677.8,
1120,10/08/23 11:45:00,19.282,7233.4,
1121,10/08/23 12:00:00,30.457,49600.3,
1122,10/08/23 12:15:00,32.497,37200.2,
1123,10/08/23 12:30:00,25.416,28933.5,
1124,10/08/23 12:45:00,22.429,9644.5,
1125,10/08/23 13:00:00,20.519,14466.8,
1126,10/08/23 13:15:00,18.996,5166.7,
1127,10/08/23 13:30:00,18.140,4822.3,
1128,10/08/23 13:45:00,17.570,3961.1,
1129,10/08/23 14:00:00,17.570,3961.1,
1130,10/08/23 14:15:00,17.475,3616.7,
1131,10/08/23 14:30:00,17.570,3616.7,
1132,10/08/23 14:45:00,17.855,3616.7,
1133,10/08/23 15:00:00,17.855,3616.7,
1134,10/08/23 15:15:00,18.045,3616.7,
1135,10/08/23 15:30:00,18.140,3616.7,
1136,10/08/23 15:45:00,18.521,3961.1,
1137,10/08/23 16:00:00,19.092,5338.9,
1138,10/08/23 16:15:00,22.142,14466.8,
1139,10/08/23 16:30:00,20.234,3444.5,
1140,10/08/23 16:45:00,19.567,3272.2,
1141,10/08/23 17:00:00,18.806,3616.7,
1142,10/08/23 17:15:00,18.711,3100.0,
1143,10/08/23 17:30:00,18.331,2325.0,
1144,10/08/23 17:45:00,17.950,1980.6,
1145,10/08/23 18:00:00,17.760,1808.3,
1146,10/08/23 18:15:00,17.475,1463.9,
1147,10/08/23 18:30:00,17.094,1151.7,
1148,10/08/23 18:45:00,16.523,624.3,
1149,10/08/23 19:00:00,15.760,247.6,
1150,10/08/23 19:15:00,14.900,64.6,
1151,10/08/23 19:30:00,14.325,0.0,
1152,10/08/23 19:45:00,13.942,0.0,
1153,10/08/23 20:00:00,13.558,0.0,
1154,10/08/23 20:15:00,13.269,0.0,
1155,10/08/23 20:30:00,12.980,0.0,
1156,10/08/23 20:45:00,12.690,0.0,
1157,10/08/23 21:00:00,12.787,0.0,
1158,10/08/23 21:15:00,12.690,0.0,
1159,10/08/23 21:30:00,12.594,0.0,
1160,10/08/23 21:45:00,12.497,0.0,
1161,10/08/23 22:00:00,12.304,0.0,
1162,10/08/23 22:15:00,12.110,0.0,
1163,10/08/23 22:30:00,11.916,0.0,
1164,10/08/23 22:45:00,12.401,0.0,
1165,10/08/23 23:00:00,12.401,0.0,
1166,10/08/23 23:15:00,12.110,0.0,
1167,10/08/23 23:30:00,12.013,0.0,
1168,10/08/23 23:45:00,11.819,0.0,
1169,10/09/23 00:00:00,11.625,0.0,
1170,10/09/23 00:15:00,11.431,0.0,
1171,10/09/23 00:30:00,11.139,0.0,
1172,10/09/23 00:45:00,10.846,0.0,
1173,10/09/23 01:00:00,10.748,0.0,
